projectFspConfigurationName;phoneNumber;preferredLanguage;maxPayments;scope;age;gender;fullName;village;howManyOver65;howManyChronic;howManyDisabilities;howManyPregnantLactating;howManyUnder5;howManyWidows;sum;totalHHSize;nationalId
Safaricom;254418112878;en;2;kisumu.kisumu-west;26;male;Justin Black;Kisian;0;0;1;0;0;0;1;4;35643159
Safaricom;254805536981;en;2;kisumu.kisumu-west;42;female;Angela Cortez;Kisian;1;0;0;0;0;0;1;2;75575808
Safaricom;254300535022;en;2;kisumu.kisumu-east;74;female;Kristen Allen;Kajulu;1;1;1;1;1;1;6;7;73900135
Safaricom;254761767844;en;2;kisumu.kisumu-west;53;male;Matthew Henry;Kisian;0;0;1;0;0;0;1;3;12314351
Safaricom;254988609940;en;2;turkana;76;male;Brandon Walker;Kakuma;0;0;1;0;0;1;2;3;42655866
Safaricom;254446805101;en;2;turkana.turkana-north;72;female;Elizabeth Perkins;Nariemet;1;1;0;0;0;1;3;4;73519947
Safaricom;254464745301;en;2;turkana.turkana-north;65;male;Juan Cooper;Nariemet;0;0;0;0;0;0;0;2;83871890
Safaricom;254583328643;en;2;turkana.turkana-north;87;female;Erin Warner;Nariemet;1;1;1;1;0;0;4;5;46361787
Safaricom;254210400107;en;2;kisumu;44;female;Elizabeth Hall;Manyatta;0;0;1;1;0;1;3;6;35848226
Safaricom;254614279763;en;2;kisumu.kisumu-central;56;female;Emily Newton;Nyamasaria;1;0;0;0;0;1;2;4;34850391
Safaricom;254838778721;en;2;kisumu.kisumu-west;68;female;Cheryl Rodgers;Kisian;1;1;0;0;0;1;3;4;47111151
Safaricom;254334764283;en;2;kisumu.kisumu-east;64;female;Misty Bray;Kondele;1;0;1;0;0;0;2;5;80415568
Safaricom;254634599388;en;2;kisumu;29;female;Linda Hooper;Nyalenda;0;0;0;0;1;0;1;3;36054020
Safaricom;254877874230;en;2;turkana.turkana-north;62;male;Edward Ward;Nakwamekwi;1;0;0;1;0;0;2;3;50569669
Safaricom;254878167094;en;2;kisumu.kisumu-central;18;male;Adrian Ferguson;Nyamasaria;1;0;1;1;0;1;4;5;46817443
Safaricom;254932374746;en;2;turkana.turkana-north;73;female;Amber Brown;Nakwamekwi;0;0;1;0;0;0;1;3;49209916
Safaricom;254129912096;en;2;kisumu.kisumu-east;47;male;Michael Martinez;Kajulu;0;0;0;1;0;0;1;3;75884623
Safaricom;254298576420;en;2;kisumu;45;female;Ashley Smith;Manyatta;0;0;1;1;0;0;2;4;48163378
Safaricom;254157240223;en;2;kisumu;81;male;John Alexander;Nyalenda;0;0;0;0;0;0;0;3;34744872
Safaricom;254866466535;en;2;kisumu.kisumu-west;29;male;Vincent King;Kisian;0;0;0;0;0;0;0;2;74119726
Safaricom;254164211711;en;2;turkana;88;male;Brian Jones;Lodwar;0;0;0;0;0;0;0;1;76001106
Safaricom;254949446873;en;2;kisumu;70;male;Benjamin Soto;Obunga;1;0;0;1;0;0;2;5;17195288
Safaricom;254259167719;en;2;turkana.turkana-north;56;male;Christian Shepherd;Nariemet;1;0;0;1;0;0;2;5;50780112
Safaricom;254323843961;en;2;kisumu.kisumu-central;53;male;Bradley Wright;Nyamasaria;0;0;0;0;0;0;0;2;84903294
Safaricom;254964341516;en;2;turkana;79;male;Phillip Obrien;Lodwar;0;0;0;0;1;0;1;4;93002706
Safaricom;254288403779;en;2;turkana;39;female;Courtney Mills;Lokichar;0;0;0;0;0;1;1;2;70467027
Safaricom;254284421044;en;2;turkana;87;female;Susan Evans;Lokichar;1;0;0;0;0;1;2;4;88990506
Safaricom;254933758847;en;2;turkana.turkana-north;48;female;Wanda Torres;Nakwamekwi;0;0;0;1;0;0;1;4;93352876
Safaricom;254125041412;en;2;turkana;19;male;Antonio Choi;Kakuma;0;0;1;0;0;1;2;5;23318904
Safaricom;254179772971;en;2;turkana;55;female;Theresa Clark;Lodwar;0;1;0;1;0;0;2;3;38323322
Safaricom;254713028308;en;2;turkana;27;female;Deborah Miller;Kakuma;0;0;0;1;0;1;2;3;42194159
Safaricom;254998090149;en;2;turkana;68;female;Carrie Jones;Lodwar;0;0;1;0;0;1;2;3;10359129
Safaricom;254563076706;en;2;kisumu;66;male;Jason Norris;Manyatta;0;0;0;1;0;1;2;5;73070585
Safaricom;254343162843;en;2;kisumu;39;female;Doris Hall;Obunga;1;0;0;1;0;1;3;4;47945817
Safaricom;254387242191;en;2;turkana.turkana-north;38;female;Michele Gibson;Nariemet;1;0;0;1;0;1;3;4;41329612
Safaricom;254278333287;en;2;turkana;44;male;Thomas French;Kakuma;1;1;1;0;0;0;3;5;93893865
Safaricom;254972572198;en;2;kisumu;67;female;Leah Lara;Manyatta;0;1;1;0;0;0;2;4;36550845
Safaricom;254513967014;en;2;kisumu.kisumu-east;39;male;Jeffery Stephens;Kajulu;0;0;1;0;1;0;2;4;96924061
Safaricom;254518328291;en;2;turkana.turkana-north;82;female;Brittany Baker;Nariemet;0;0;1;0;1;0;2;4;29090631
Safaricom;254832748743;en;2;kisumu;31;female;Andrea Martin;Nyalenda;0;0;0;0;0;0;0;2;51286958
Safaricom;254116825237;en;2;kisumu.kisumu-east;69;female;Linda Holloway;Kajulu;0;1;0;0;1;0;2;5;48736657
Safaricom;254573866979;en;2;kisumu;84;female;Jessica Harrison;Nyalenda;1;1;0;1;0;1;4;6;50814428
Safaricom;254695802075;en;2;kisumu.kisumu-central;54;male;Michael Bender;Milimani;0;0;0;0;0;0;0;2;77172238
Safaricom;254934856606;en;2;kisumu.kisumu-central;49;male;Joshua Kim;Milimani;0;0;0;1;0;0;1;4;90267122
Safaricom;254863372385;en;2;kisumu.kisumu-west;19;female;Amanda Reynolds;Kisian;0;0;0;0;0;0;0;3;53261270
Safaricom;254430419833;en;2;kisumu.kisumu-east;33;female;Lindsey Johnson;Kajulu;0;0;0;0;0;0;0;2;40725714
Safaricom;254170688637;en;2;turkana.turkana-north;73;male;Vernon Huff;Nakwamekwi;0;1;0;0;1;0;2;4;87201917
Safaricom;254344714825;en;2;turkana;30;female;Laurie Smith;Lodwar;0;0;1;1;0;1;3;4;46173157
Safaricom;254649026911;en;2;turkana.turkana-north;24;female;Laura Hines;Nakwamekwi;0;1;0;0;0;1;2;5;33513701
Safaricom;254492320904;en;2;turkana;37;male;John Pearson;Lodwar;1;1;0;1;0;1;4;5;47333543
Safaricom;254352943368;en;2;kisumu.kisumu-west;36;male;Christopher Richards;Kisian;0;1;1;0;1;1;4;6;95199362
Safaricom;254221453454;en;2;kisumu.kisumu-west;40;female;Robin Costa;Otonglo;0;0;0;0;0;0;0;2;73083727
Safaricom;254325785945;en;2;kisumu.kisumu-central;86;female;Hannah Cook;Nyamasaria;1;0;0;1;1;0;3;5;99943797
Safaricom;254792165715;en;2;kisumu.kisumu-central;77;female;Ashley Martin;Nyamasaria;0;1;0;0;1;0;2;3;65250068
Safaricom;254193549265;en;2;kisumu.kisumu-west;51;female;Melissa Roberts;Kisian;1;0;0;0;0;0;1;3;63747791
Safaricom;254145217980;en;2;kisumu.kisumu-central;48;male;Robert Pierce;Milimani;1;0;0;1;0;1;3;5;71045700
Safaricom;254614864598;en;2;turkana.turkana-north;76;male;Brandon King;Nariemet;1;1;0;0;0;0;2;4;25558733
Safaricom;254878593499;en;2;kisumu.kisumu-central;62;male;Wayne Powell;Nyamasaria;0;0;0;1;0;0;1;2;79067939
Safaricom;254599064494;en;2;turkana;20;male;Roger Smith;Lodwar;0;0;0;0;1;0;1;4;82825679
Safaricom;254860075373;en;2;kisumu.kisumu-east;76;male;Joel Brown;Kondele;0;0;0;1;1;0;2;3;79583757
Safaricom;254444333350;en;2;kisumu.kisumu-east;88;female;Heidi Avila;Kondele;0;0;0;0;0;0;0;2;93940940
Safaricom;254376420898;en;2;kisumu;55;male;Jeremy Williams;Obunga;0;0;0;1;0;1;2;3;45843681
Safaricom;254340351084;en;2;turkana;35;female;Kirsten Pennington;Lokichar;0;0;0;1;1;0;2;4;68802946
Safaricom;254530897880;en;2;turkana.turkana-north;32;male;Stanley Washington;Nariemet;0;0;1;0;1;0;2;3;13874790
Safaricom;254244215077;en;2;kisumu.kisumu-west;70;female;Valerie Lynch;Kisian;1;0;1;0;0;0;2;4;42117961
Safaricom;254413197182;en;2;kisumu.kisumu-central;26;male;Michael Collins;Milimani;1;0;1;0;0;0;2;4;11835355
Safaricom;254537843165;en;2;turkana;86;male;Juan Davis;Kakuma;0;0;0;1;0;0;1;4;25228493
Safaricom;254658019078;en;2;kisumu.kisumu-east;88;female;Julia Wilson;Kajulu;0;0;0;0;0;1;1;4;30665654
Safaricom;254955447279;en;2;turkana;82;male;Jonathan Moran;Lokichar;0;1;0;1;0;1;3;4;78299645
Safaricom;254488359929;en;2;kisumu;57;female;Michele Perry;Nyalenda;0;0;1;0;0;1;2;4;74759996
Safaricom;254270284303;en;2;kisumu;47;female;Veronica Sanchez;Manyatta;0;0;1;0;0;0;1;3;83989546
Safaricom;254157734058;en;2;turkana.turkana-north;51;female;Brianna Lee;Nariemet;0;0;0;0;1;0;1;2;90447099
Safaricom;254815723240;en;2;turkana;34;male;Jordan Suarez;Kakuma;1;1;0;0;0;0;2;5;19369750
Safaricom;254791776270;en;2;kisumu.kisumu-east;68;male;Donald Tyler;Kajulu;0;0;0;0;0;1;1;3;65692629
Safaricom;254254451862;en;2;turkana;71;female;Gina French;Lodwar;1;0;0;0;0;0;1;4;45859307
Safaricom;254440059540;en;2;kisumu.kisumu-west;77;male;Robert Campbell;Otonglo;0;0;1;1;1;1;4;6;50071487
Safaricom;254535381684;en;2;turkana.turkana-north;74;female;Sara Carpenter;Nakwamekwi;1;0;1;1;0;0;3;4;98575748
Safaricom;254381139855;en;2;kisumu;89;male;John Hernandez;Obunga;1;0;1;0;1;0;3;4;82287061
Safaricom;254399063767;en;2;kisumu.kisumu-west;57;male;John Cook;Otonglo;0;0;0;0;0;0;0;2;82937948
Safaricom;254878133763;en;2;kisumu.kisumu-east;61;male;James Cantu;Kajulu;0;0;0;0;0;0;0;2;35320492
Safaricom;254304775454;en;2;kisumu;22;male;William Allen;Nyalenda;1;1;1;1;1;1;6;7;61401477
Safaricom;254477187159;en;2;kisumu;21;male;David Rowe;Obunga;0;0;0;0;0;0;0;2;15858241
Safaricom;254416601616;en;2;turkana.turkana-north;88;female;Emily Kennedy;Nariemet;0;0;1;0;0;1;2;4;61167978
Safaricom;254140642958;en;2;turkana;37;female;Jasmin Alvarado;Kakuma;0;1;0;0;1;0;2;5;97512508
Safaricom;254548133066;en;2;turkana;84;male;William Simpson;Lokichar;0;1;0;0;0;1;2;3;14968688
Safaricom;254800090565;en;2;kisumu;32;male;Cameron Sanford;Obunga;1;1;0;0;0;0;2;5;54559574
Safaricom;254358894829;en;2;turkana;23;male;Sergio Sawyer;Lokichar;0;0;0;0;0;0;0;1;69096899
Safaricom;254240784144;en;2;turkana.turkana-north;72;female;Ariana Lozano;Nariemet;1;0;0;0;1;0;2;3;12059919
Safaricom;254371694799;en;2;kisumu.kisumu-west;67;female;Miranda Ortiz;Otonglo;0;0;1;0;0;1;2;3;97883261
Safaricom;254574781805;en;2;turkana.turkana-north;23;female;Tracy Jones;Nakwamekwi;1;0;0;1;0;0;2;5;45570755
Safaricom;254436698829;en;2;turkana.turkana-north;78;male;George Schwartz;Nariemet;0;0;0;1;0;0;1;4;97219599
Safaricom;254897669546;en;2;turkana.turkana-north;19;female;Angela Murphy;Nakwamekwi;0;0;0;1;1;0;2;3;81621574
Safaricom;254258800637;en;2;kisumu.kisumu-east;76;female;Jamie Stewart;Kajulu;0;1;0;0;0;0;1;4;75491202
Safaricom;254141687139;en;2;turkana;55;male;Shane Johnson;Kakuma;1;0;0;1;0;0;2;5;19183277
Safaricom;254301792836;en;2;kisumu.kisumu-east;68;male;David Cohen;Kondele;0;0;0;0;1;0;1;2;48571356
Safaricom;254742814762;en;2;turkana.turkana-north;52;male;Zachary Francis;Nariemet;0;0;0;0;0;1;1;3;68246664
Safaricom;254644105056;en;2;kisumu.kisumu-west;44;female;Veronica Hodges;Otonglo;0;0;0;1;0;0;1;4;23489853
Safaricom;254444490784;en;2;turkana;40;male;Jeremy Benson;Kakuma;0;0;1;1;0;1;3;5;13885234
Safaricom;254850890906;en;2;kisumu;47;female;Amber Flynn;Nyalenda;0;0;0;0;0;0;0;1;49375156
Safaricom;254272027101;en;2;kisumu.kisumu-central;36;female;Heather Jordan;Milimani;0;0;1;1;1;1;4;6;42775624
Safaricom;254588941799;en;2;kisumu.kisumu-west;39;female;Kim Knight;Otonglo;1;0;0;1;0;0;2;4;34166826
Safaricom;254800914102;en;2;turkana;86;female;Carolyn Miller;Lodwar;0;0;0;0;1;0;1;4;61344226
Safaricom;254787155594;en;2;kisumu.kisumu-central;53;female;Lisa Allen;Milimani;0;0;0;1;0;0;1;2;88270025
Safaricom;254246872253;en;2;kisumu;36;male;Charles Murray;Nyalenda;0;0;1;1;0;0;2;3;44088261
Safaricom;254980248044;en;2;kisumu.kisumu-east;60;male;Joe Estrada;Kondele;1;0;1;1;0;0;3;6;72445234
Safaricom;254585195282;en;2;turkana;27;female;Stephanie Byrd;Kakuma;1;0;0;0;0;0;1;4;31203129
Safaricom;254387956169;en;2;kisumu.kisumu-west;61;male;Benjamin Landry;Kisian;0;0;0;0;0;0;0;2;88862539
Safaricom;254702310410;en;2;kisumu.kisumu-central;44;male;Edwin Hayden;Nyamasaria;0;0;0;0;0;0;0;1;43567615
Safaricom;254713546544;en;2;kisumu.kisumu-central;52;female;Joyce Turner;Milimani;1;1;0;1;0;0;3;5;61632653
Safaricom;254124082431;en;2;turkana.turkana-north;74;male;Samuel Rodriguez;Nakwamekwi;0;0;0;0;0;1;1;3;61185849
Safaricom;254850036679;en;2;kisumu.kisumu-central;28;male;Kenneth Andrews;Milimani;0;1;1;0;0;0;2;4;49625201
Safaricom;254695590403;en;2;kisumu.kisumu-west;86;male;Alex Greer;Kisian;0;0;0;0;0;0;0;3;63124147
Safaricom;254306706154;en;2;turkana.turkana-north;51;female;Denise Knight;Nakwamekwi;0;0;1;0;1;0;2;3;16582607
Safaricom;254382011517;en;2;turkana.turkana-north;46;female;Susan Mcgee;Nakwamekwi;0;0;0;1;1;1;3;4;48412328
Safaricom;254823818455;en;2;kisumu;53;male;Reginald Hall;Nyalenda;1;0;1;0;1;1;4;5;57287718
Safaricom;254708232064;en;2;kisumu.kisumu-central;33;male;Daniel Lee;Milimani;0;1;0;0;0;1;2;3;43638559
Safaricom;254451612920;en;2;kisumu.kisumu-central;25;female;Megan Le;Nyamasaria;0;0;1;1;0;0;2;3;98473848
Safaricom;254166039678;en;2;turkana;52;female;Melanie Taylor;Lodwar;0;1;0;1;1;1;4;6;23041121
Safaricom;254331315958;en;2;turkana;63;male;Steven Lucas;Lodwar;0;1;0;1;0;1;3;4;51464269
Safaricom;254239020117;en;2;turkana;82;male;Richard Johnson;Kakuma;1;1;1;0;0;1;4;7;58970845
Safaricom;254120199086;en;2;kisumu.kisumu-east;51;male;Nicholas Davis;Kondele;0;0;1;0;1;0;2;4;49609054
Safaricom;254421527273;en;2;kisumu;47;male;Gabriel Perry;Manyatta;0;1;0;0;0;0;1;2;36950221
Safaricom;254959316894;en;2;kisumu.kisumu-central;75;female;Bonnie Ryan;Nyamasaria;0;0;0;0;1;1;2;5;59104566
Safaricom;254652756952;en;2;turkana;21;female;Kiara Mcintyre;Lodwar;0;1;0;0;0;1;2;3;32084778
Safaricom;254787683673;en;2;turkana;36;female;Dawn Summers;Lodwar;0;0;0;1;0;1;2;5;74672520
Safaricom;254786499126;en;2;kisumu.kisumu-east;56;male;Walter Phillips;Kondele;1;0;0;0;1;0;2;4;55461591
Safaricom;254499958462;en;2;kisumu;84;female;Regina Mcdonald;Manyatta;1;1;0;0;0;0;2;5;20106509
Safaricom;254495899521;en;2;turkana;54;male;Charles Levy;Lodwar;1;0;1;0;0;1;3;5;63339667
Safaricom;254612634057;en;2;kisumu;38;female;Tracy Ballard;Nyalenda;0;1;0;0;0;1;2;3;59093496
Safaricom;254210168072;en;2;kisumu.kisumu-west;48;female;Ann Foster;Kisian;0;1;1;0;1;0;3;4;45495029
Safaricom;254876422727;en;2;kisumu.kisumu-east;64;male;Joshua Gibson;Kondele;1;1;1;1;1;1;6;7;45186708
Safaricom;254548328659;en;2;kisumu;60;male;Kevin Carson;Manyatta;0;0;0;0;0;0;0;3;59858348
Safaricom;254385582918;en;2;kisumu.kisumu-central;44;male;Brian Hall;Milimani;0;1;1;0;1;0;3;6;13358751
Safaricom;254450849479;en;2;kisumu;30;male;Manuel Hahn;Nyalenda;0;1;1;0;0;0;2;4;54024257
Safaricom;254675745084;en;2;kisumu.kisumu-west;54;male;Thomas Walker;Otonglo;1;0;1;1;0;0;3;5;18484847
Safaricom;254883179422;en;2;kisumu.kisumu-west;18;male;Mark Marshall;Otonglo;0;0;1;0;1;1;3;5;50559278
Safaricom;254788036706;en;2;turkana;84;female;Marie Wilson;Kakuma;0;0;0;0;0;1;1;3;16086345
Safaricom;254471302337;en;2;kisumu.kisumu-east;48;male;Tracy Torres;Kondele;1;1;0;0;1;0;3;5;76118957
Safaricom;254181734031;en;2;kisumu.kisumu-west;61;female;Audrey Young;Otonglo;0;0;0;1;0;1;2;3;82148284
Safaricom;254527981149;en;2;kisumu.kisumu-west;26;male;Chad Chavez;Otonglo;0;0;1;0;0;1;2;3;99991136
Safaricom;254490398522;en;2;turkana;70;female;Tiffany Horton;Lokichar;0;0;1;1;1;0;3;5;82503409
Safaricom;254639689209;en;2;kisumu.kisumu-central;19;female;Jennifer Newton;Nyamasaria;0;1;0;0;0;0;1;2;30739712
Safaricom;254165080466;en;2;kisumu.kisumu-west;21;male;Stephen Pena;Otonglo;0;0;0;0;0;0;0;1;75679047
Safaricom;254525112836;en;2;kisumu;21;male;Luis Crosby;Nyalenda;1;0;0;0;0;1;2;3;47546086
Safaricom;254638348935;en;2;turkana.turkana-north;40;male;Andrew Wood;Nariemet;1;0;1;1;0;0;3;6;69509870
Safaricom;254406043977;en;2;turkana;23;female;Jill Young;Lokichar;1;0;0;1;0;1;3;6;58678896
Safaricom;254833620410;en;2;turkana;29;female;Ariana Jennings;Lodwar;1;1;0;1;1;0;4;6;83076970
Safaricom;254612570168;en;2;turkana;65;female;Stephanie Newman;Lodwar;0;0;0;1;0;1;2;5;18126895
Safaricom;254752856667;en;2;turkana;71;male;James Lopez;Lokichar;0;0;0;1;0;0;1;3;26395999
Safaricom;254177576371;en;2;kisumu;89;male;Travis Holloway;Obunga;1;0;0;1;0;0;2;3;22304198
Safaricom;254815382536;en;2;turkana.turkana-north;88;female;Mary May;Nariemet;1;1;1;1;1;0;5;7;90147573
Safaricom;254811212494;en;2;kisumu.kisumu-central;18;male;Wesley Williams;Milimani;0;0;0;0;0;0;0;2;54762841
Safaricom;254596857817;en;2;turkana;44;female;Dana Martinez;Kakuma;0;0;1;0;1;1;3;6;85776373
Safaricom;254683143668;en;2;kisumu.kisumu-east;82;female;Christine Gallegos;Kondele;0;0;0;0;0;1;1;3;84384510
Safaricom;254486648395;en;2;kisumu.kisumu-west;75;female;Christine Robinson;Kisian;0;0;0;1;0;1;2;5;41272553
Safaricom;254867613053;en;2;kisumu.kisumu-central;74;female;Erin Hernandez;Nyamasaria;1;1;1;0;0;1;4;5;89991301
Safaricom;254454108629;en;2;kisumu;38;male;Aaron Garrison;Nyalenda;0;1;1;0;0;0;2;5;29419691
Safaricom;254735738856;en;2;turkana;39;male;William Fernandez;Lodwar;0;0;1;0;1;1;3;6;33420607
Safaricom;254731288338;en;2;turkana.turkana-north;79;male;Brian Delacruz;Nariemet;0;1;1;0;1;0;3;4;27690330
Safaricom;254534708472;en;2;turkana.turkana-north;25;male;Adrian Tyler;Nakwamekwi;0;0;0;0;1;1;2;5;41934639
Safaricom;254750467386;en;2;kisumu.kisumu-east;51;male;Kevin Smith;Kondele;1;0;1;0;1;1;4;6;45617024
Safaricom;254351101472;en;2;kisumu;21;female;Amy Harmon;Manyatta;0;1;1;0;0;1;3;6;80610004
Safaricom;254194675685;en;2;kisumu.kisumu-central;68;female;Ashley Brown;Milimani;0;0;1;1;1;0;3;6;70166480
Safaricom;254730187613;en;2;kisumu.kisumu-central;34;female;Paula Palmer;Nyamasaria;0;1;0;0;0;1;2;4;24636981
Safaricom;254798060430;en;2;kisumu;22;female;Jodi Walker;Nyalenda;0;0;1;1;1;1;4;5;92558242
Safaricom;254930453958;en;2;turkana.turkana-north;87;male;Andrew Logan;Nakwamekwi;0;0;0;0;1;0;1;2;98436473
Safaricom;254378914628;en;2;kisumu.kisumu-central;76;male;Joseph Ellis;Milimani;0;0;0;0;0;0;0;2;14180968
Safaricom;254930198994;en;2;kisumu.kisumu-central;75;male;Antonio Mendoza;Milimani;0;0;0;0;1;1;2;5;63904155
Safaricom;254298867360;en;2;kisumu.kisumu-east;39;female;Jessica Rodriguez;Kajulu;0;1;0;0;1;0;2;3;69533928
Safaricom;254460919384;en;2;turkana;42;female;Angel Miller;Lokichar;0;0;0;1;0;1;2;3;91644298
Safaricom;254671622457;en;2;turkana;25;male;Charles Martinez;Lodwar;1;0;0;0;0;0;1;4;93794475
Safaricom;254644575417;en;2;turkana;33;male;Mark Kelley;Lokichar;0;1;0;0;1;0;2;5;53645651
Safaricom;254521845124;en;2;turkana;22;male;James Harper;Kakuma;1;0;1;1;0;1;4;5;49580505
Safaricom;254358615939;en;2;turkana;59;female;Jody Jacobs;Lodwar;0;1;1;0;1;1;4;5;23311507
Safaricom;254998835649;en;2;kisumu.kisumu-west;32;female;Rebecca Wilson;Kisian;0;1;0;0;1;1;3;6;97874085
Safaricom;254925854325;en;2;kisumu.kisumu-east;90;female;Marilyn Mack;Kajulu;1;1;0;1;1;0;4;7;38859907
Safaricom;254256188353;en;2;turkana;62;male;Jeffrey Beasley;Kakuma;1;0;0;0;1;0;2;4;65541117
Safaricom;254632735486;en;2;kisumu;21;female;Gina Chavez;Manyatta;1;0;1;0;1;0;3;4;65833185
Safaricom;254126166898;en;2;turkana;38;male;Nicholas Edwards;Kakuma;1;1;1;0;1;0;4;5;51946203
Safaricom;254682086519;en;2;kisumu.kisumu-central;85;female;Mary Brooks;Nyamasaria;0;0;0;1;0;0;1;3;30486849
Safaricom;254425817640;en;2;kisumu.kisumu-central;22;male;Michael Wells;Nyamasaria;0;1;0;0;1;1;3;5;22243983
Safaricom;254750069381;en;2;turkana.turkana-north;65;male;Ronald Davis;Nakwamekwi;0;0;0;0;1;1;2;5;22960658
Safaricom;254350131505;en;2;turkana;56;female;Natasha Watson;Lokichar;0;0;0;0;1;1;2;5;27463800
Safaricom;254891301343;en;2;turkana;77;male;Justin Willis;Kakuma;1;0;0;1;0;1;3;4;85374852
Safaricom;254190673412;en;2;turkana.turkana-north;87;female;Kristina Santiago;Nariemet;0;1;0;0;1;0;2;4;65137801
Safaricom;254519745999;en;2;turkana.turkana-north;59;male;Hayden Ortega;Nakwamekwi;0;0;1;1;0;0;2;4;66765623
Safaricom;254722822571;en;2;turkana;51;male;Sean Griffith;Lokichar;0;1;0;0;0;0;1;4;48604965
Safaricom;254518493918;en;2;turkana.turkana-north;69;male;Kyle Bell;Nariemet;0;0;0;1;0;1;2;3;87566910
Safaricom;254886381834;en;2;kisumu;55;male;Jordan Moore;Manyatta;0;0;1;0;0;0;1;3;74718365
Safaricom;254266846001;en;2;kisumu.kisumu-west;27;female;Courtney Rodriguez;Kisian;0;0;1;1;0;0;2;4;84660688
Safaricom;254620867527;en;2;kisumu.kisumu-west;84;male;Jacob Farmer;Kisian;0;0;1;0;0;0;1;4;87054398
Safaricom;254474141615;en;2;turkana;19;male;Darrell Patterson;Lokichar;0;0;0;1;1;1;3;6;85291541
Safaricom;254722684138;en;2;kisumu.kisumu-central;70;female;Vanessa Cardenas;Nyamasaria;1;1;1;0;0;0;3;6;92352411
Safaricom;254479612454;en;2;kisumu.kisumu-west;31;female;Megan Hawkins;Kisian;1;0;1;0;1;1;4;7;91737913
Safaricom;254395856846;en;2;turkana.turkana-north;68;female;Tanya Gallegos;Nakwamekwi;0;0;0;1;1;1;3;6;45896226
Safaricom;254783026033;en;2;kisumu.kisumu-east;32;female;Alyssa Nelson;Kondele;1;0;0;0;0;0;1;4;51471222
Safaricom;254582548035;en;2;kisumu.kisumu-east;20;female;Tammy Bell;Kajulu;0;0;0;0;0;0;0;1;34347841
Safaricom;254543066987;en;2;kisumu.kisumu-east;83;male;Sergio Knight;Kajulu;1;0;0;0;1;0;2;4;63792364
Safaricom;254491933868;en;2;turkana;22;male;Benjamin Figueroa;Lokichar;1;1;1;0;0;1;4;6;14114726
Safaricom;254313727167;en;2;turkana;50;male;Brandon Moreno;Lodwar;0;0;1;0;1;1;3;5;60491958
Safaricom;254620197660;en;2;kisumu.kisumu-west;33;female;Jennifer Peterson;Otonglo;1;0;1;0;0;0;2;4;59667685
Safaricom;254646696139;en;2;kisumu;19;male;Eric Nguyen;Manyatta;0;1;1;0;1;0;3;4;86181117
Safaricom;254646313055;en;2;kisumu;51;female;Linda Ware;Obunga;0;0;0;1;0;0;1;4;30881581
Safaricom;254352831298;en;2;kisumu.kisumu-east;52;male;Christopher Williamson;Kondele;1;0;0;0;0;0;1;2;20949687
Safaricom;254365387560;en;2;kisumu;51;male;Dillon Stanley;Manyatta;0;0;1;1;1;1;4;7;75184410
Safaricom;254804676349;en;2;kisumu.kisumu-west;81;male;Lawrence Perry;Otonglo;0;0;0;0;0;0;0;1;38933176
Safaricom;254248056716;en;2;turkana;62;male;Paul Wilson;Kakuma;1;0;1;0;1;1;4;7;67702031
Safaricom;254903323796;en;2;kisumu;90;female;Ashley Gregory;Obunga;0;0;1;0;1;0;2;5;89609131
Safaricom;254782548193;en;2;turkana;50;male;John Estrada;Lodwar;0;0;0;1;0;0;1;3;16095815
Safaricom;254113079134;en;2;kisumu;58;male;Daniel Joyce;Nyalenda;1;1;0;0;1;0;3;4;17352710
Safaricom;254682812303;en;2;kisumu;73;female;Aimee Turner;Obunga;0;1;1;0;0;1;3;6;38351344
Safaricom;254467011509;en;2;kisumu;46;female;Pamela Duran;Obunga;0;0;0;0;0;1;1;3;48848936
Safaricom;254239661795;en;2;turkana.turkana-north;25;male;Garrett Smith;Nariemet;1;1;0;0;1;1;4;6;67801537
Safaricom;254496126266;en;2;turkana;64;male;Christopher James;Lokichar;0;0;0;1;0;1;2;5;40884937
Safaricom;254286756098;en;2;kisumu.kisumu-east;58;female;Kathryn Whitaker;Kajulu;1;0;0;1;1;0;3;5;57535513
Safaricom;254178685417;en;2;turkana.turkana-north;52;female;Andrea Hensley;Nariemet;1;1;0;0;0;0;2;3;15677713
Safaricom;254442423674;en;2;kisumu.kisumu-west;84;female;Jessica Stevens;Kisian;0;0;0;0;1;0;1;2;20450542
Safaricom;254211957462;en;2;kisumu.kisumu-central;34;female;Shannon Johnston;Milimani;0;0;0;0;1;1;2;3;86960402
Safaricom;254914751020;en;2;kisumu.kisumu-east;19;male;Jared Bowman;Kajulu;0;0;0;0;0;0;0;1;48858073
Safaricom;254514559707;en;2;turkana;71;female;Ashley Smith;Lokichar;1;0;0;1;0;0;2;4;53589647
Safaricom;254229006853;en;2;kisumu;48;male;Christopher Meza;Nyalenda;1;0;0;0;1;0;2;3;71753160
Safaricom;254474218945;en;2;kisumu.kisumu-east;39;female;Sandra Gillespie;Kondele;0;0;1;1;0;1;3;5;21828592
Safaricom;254229344526;en;2;kisumu.kisumu-west;37;female;Jessica Rodriguez;Kisian;1;0;1;1;1;0;4;7;68475513
Safaricom;254870112432;en;2;kisumu.kisumu-west;38;female;Leah Warren;Kisian;1;1;1;0;1;1;5;6;63118906
